Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
6821,CA-2023-163860,28/12/2023,1/1/2024,Standard Class,LO-17170,Corporate,61604,FUR-CH-10004698,113,,,
6822,CA-2023-163860,28/12/2023,1/1/2024,Standard Class,LO-17170,Corporate,61604,FUR-FU-10001935,2,,,
6823,US-2023-115609,2/11/2023,7/11/2023,Standard Class,CS-12505,Consumer,90036,OFF-AP-10003040,168,,,
6824,CA-2021-154291,25/07/2021,29/07/2021,Standard Class,YS-21880,Corporate,36116,OFF-EN-10001335,98,,,
6825,CA-2021-154291,25/07/2021,29/07/2021,Standard Class,YS-21880,Corporate,36116,FUR-TA-10002041,358,,,
6826,CA-2022-118689,2/10/2022,9/10/2022,Standard Class,TC-20980,Corporate,47905,OFF-ST-10001558,32,,,
6827,CA-2022-118689,2/10/2022,9/10/2022,Standard Class,TC-20980,Corporate,47905,TEC-CO-10004722,17499,,,
6828,CA-2022-118689,2/10/2022,9/10/2022,Standard Class,TC-20980,Corporate,47905,OFF-BI-10004600,735,,,
6829,CA-2022-118689,2/10/2022,9/10/2022,Standard Class,TC-20980,Corporate,47905,OFF-BI-10003712,34,,,
6830,CA-2022-118689,2/10/2022,9/10/2022,Standard Class,TC-20980,Corporate,47905,OFF-AR-10001958,33,,,
6831,CA-2022-140438,24/12/2022,27/12/2022,Second Class,PW-19030,Corporate,10009,TEC-PH-10001750,197,,,
6832,US-2023-123204,21/07/2023,27/07/2023,Standard Class,CS-11860,Consumer,10024,OFF-AP-10002287,17,,,
6833,CA-2021-112522,10/10/2021,17/10/2021,Standard Class,DP-13165,Consumer,60610,OFF-AR-10003183,8,,,
6834,CA-2022-153101,8/9/2022,8/9/2022,Same Day,PJ-19015,Consumer,92704,FUR-TA-10003008,146,,,
6835,CA-2022-142615,20/11/2022,24/11/2022,Standard Class,BM-11575,Corporate,90640,TEC-AC-10004803,27,,,
6836,CA-2023-142643,15/10/2023,20/10/2023,Standard Class,DL-13495,Corporate,91360,OFF-LA-10003510,152,,,
6837,CA-2023-142643,15/10/2023,20/10/2023,Standard Class,DL-13495,Corporate,91360,FUR-FU-10000087,22,,,
6838,CA-2021-116260,6/7/2021,12/7/2021,Standard Class,BF-10975,Corporate,8360,OFF-AR-10003732,11,,,
6839,CA-2023-107517,5/2/2023,9/2/2023,Standard Class,FC-14335,Corporate,90503,OFF-AP-10000275,1640,,,
6840,CA-2023-107517,5/2/2023,9/2/2023,Standard Class,FC-14335,Corporate,90503,TEC-PH-10003505,371,,,
6841,CA-2021-166338,6/12/2021,7/12/2021,First Class,MP-18175,Home Office,45373,OFF-BI-10002852,14,,,
6842,CA-2022-123946,12/9/2022,17/09/2022,Standard Class,AJ-10795,Corporate,22153,TEC-AC-10004877,20,,,
6843,CA-2022-123946,12/9/2022,17/09/2022,Standard Class,AJ-10795,Corporate,22153,OFF-FA-10002975,11,,,
6844,CA-2022-123946,12/9/2022,17/09/2022,Standard Class,AJ-10795,Corporate,22153,OFF-ST-10000419,67,,,
6845,CA-2022-123946,12/9/2022,17/09/2022,Standard Class,AJ-10795,Corporate,22153,FUR-CH-10002073,1059,,,
6846,CA-2020-147543,6/7/2020,12/7/2020,Standard Class,BC-11125,Home Office,92020,FUR-CH-10000155,478,,,
6847,US-2022-159093,9/5/2022,14/05/2022,Standard Class,RS-19420,Corporate,90036,OFF-PA-10001260,32,,,
6848,CA-2022-162110,18/07/2022,22/07/2022,Standard Class,NP-18670,Consumer,85023,TEC-PH-10001924,55,,,
6849,US-2022-163461,18/06/2022,21/06/2022,First Class,BT-11440,Consumer,60423,OFF-PA-10003134,76,,,
6850,CA-2020-101462,20/04/2020,25/04/2020,Standard Class,BP-11230,Consumer,90045,FUR-FU-10000409,59,,,
6851,US-2022-100461,8/1/2022,12/1/2022,Standard Class,JO-15145,Corporate,53132,FUR-BO-10002545,1565,,,
6852,US-2022-100461,8/1/2022,12/1/2022,Standard Class,JO-15145,Corporate,53132,OFF-BI-10001460,106,,,
6853,US-2023-162670,23/12/2023,28/12/2023,Second Class,MF-18250,Corporate,72209,OFF-ST-10001328,62,,,
6854,US-2023-162670,23/12/2023,28/12/2023,Second Class,MF-18250,Corporate,72209,TEC-PH-10003601,494,,,
6855,US-2023-162670,23/12/2023,28/12/2023,Second Class,MF-18250,Corporate,72209,OFF-ST-10001522,367,,,
6856,US-2023-162670,23/12/2023,28/12/2023,Second Class,MF-18250,Corporate,72209,OFF-PA-10001994,44,,,
6857,US-2023-162670,23/12/2023,28/12/2023,Second Class,MF-18250,Corporate,72209,OFF-EN-10001453,182,,,
6858,CA-2023-128965,17/04/2023,22/04/2023,Standard Class,PS-18760,Consumer,90008,OFF-PA-10004911,28,,,
6859,CA-2023-128965,17/04/2023,22/04/2023,Standard Class,PS-18760,Consumer,90008,OFF-LA-10001404,7,,,
6860,CA-2023-128965,17/04/2023,22/04/2023,Standard Class,PS-18760,Consumer,90008,OFF-FA-10001561,10,,,
6861,CA-2023-128965,17/04/2023,22/04/2023,Standard Class,PS-18760,Consumer,90008,TEC-AC-10001383,274,,,
6862,CA-2023-128965,17/04/2023,22/04/2023,Standard Class,PS-18760,Consumer,90008,OFF-LA-10003190,23,,,
6863,CA-2023-128965,17/04/2023,22/04/2023,Standard Class,PS-18760,Consumer,90008,FUR-CH-10003774,218,,,
6864,CA-2023-138618,1/12/2023,8/12/2023,Standard Class,MY-17380,Corporate,78207,OFF-PA-10000520,10,,,
6865,US-2022-126452,21/08/2022,28/08/2022,Standard Class,SC-20230,Corporate,90004,OFF-BI-10004465,12,,,
6866,US-2022-126452,21/08/2022,28/08/2022,Standard Class,SC-20230,Corporate,90004,TEC-PH-10003555,91,,,
6867,US-2022-126452,21/08/2022,28/08/2022,Standard Class,SC-20230,Corporate,90004,TEC-AC-10000844,254,,,
6868,US-2022-126452,21/08/2022,28/08/2022,Standard Class,SC-20230,Corporate,90004,TEC-PH-10003187,31,,,
6869,US-2022-126452,21/08/2022,28/08/2022,Standard Class,SC-20230,Corporate,90004,FUR-TA-10003569,2887,,,
6870,US-2022-126452,21/08/2022,28/08/2022,Standard Class,SC-20230,Corporate,90004,OFF-PA-10003848,12,,,
6871,US-2022-126452,21/08/2022,28/08/2022,Standard Class,SC-20230,Corporate,90004,OFF-PA-10002606,47,,,
6872,CA-2022-145009,5/12/2022,8/12/2022,Second Class,RF-19345,Corporate,60610,OFF-LA-10004853,11,,,
6873,CA-2021-162544,16/12/2021,19/12/2021,First Class,SG-20080,Consumer,98105,OFF-PA-10004948,4,,,
6874,CA-2020-124394,17/10/2020,22/10/2020,Second Class,TB-21520,Consumer,77705,OFF-BI-10003676,10,,,
6875,CA-2020-124394,17/10/2020,22/10/2020,Second Class,TB-21520,Consumer,77705,TEC-AC-10001314,119,,,
6876,US-2022-121013,5/9/2022,10/9/2022,Standard Class,MM-17920,Consumer,23320,OFF-LA-10004545,25,,,
6877,US-2022-121013,5/9/2022,10/9/2022,Standard Class,MM-17920,Consumer,23320,FUR-TA-10003238,1652,,,
6878,US-2021-123918,15/10/2021,15/10/2021,Same Day,CG-12520,Consumer,75217,FUR-FU-10004952,131,,,
6879,US-2021-123918,15/10/2021,15/10/2021,Same Day,CG-12520,Consumer,75217,OFF-PA-10003001,5,,,
6880,CA-2021-137113,1/12/2021,5/12/2021,Second Class,TW-21025,Home Office,98105,FUR-CH-10001215,2003,,,
6881,CA-2021-137113,1/12/2021,5/12/2021,Second Class,TW-21025,Home Office,98105,OFF-PA-10004255,32,,,
6882,CA-2021-137113,1/12/2021,5/12/2021,Second Class,TW-21025,Home Office,98105,FUR-TA-10001705,1913,,,
6883,CA-2021-137113,1/12/2021,5/12/2021,Second Class,TW-21025,Home Office,98105,OFF-ST-10002554,146,,,
6884,CA-2021-137113,1/12/2021,5/12/2021,Second Class,TW-21025,Home Office,98105,OFF-PA-10002222,114,,,
6885,CA-2021-120677,31/05/2021,4/6/2021,Standard Class,BD-11320,Consumer,55407,FUR-CH-10002320,2567,,,
6886,CA-2023-123036,10/9/2023,17/09/2023,Standard Class,HA-14905,Consumer,45503,TEC-AC-10003499,37,,,
6887,CA-2023-123036,10/9/2023,17/09/2023,Standard Class,HA-14905,Consumer,45503,TEC-PH-10003580,259,,,
6888,CA-2023-120222,25/04/2023,2/5/2023,Standard Class,LL-16840,Consumer,90032,OFF-PA-10004675,19,,,
6889,CA-2023-120222,25/04/2023,2/5/2023,Standard Class,LL-16840,Consumer,90032,OFF-BI-10000666,73,,,
6890,CA-2023-164756,18/09/2023,22/09/2023,Standard Class,SS-20140,Corporate,31907,TEC-PH-10001552,95,,,
6891,CA-2023-164756,18/09/2023,22/09/2023,Standard Class,SS-20140,Corporate,31907,OFF-PA-10000673,50,,,
6892,CA-2023-164756,18/09/2023,22/09/2023,Standard Class,SS-20140,Corporate,31907,OFF-AR-10000380,113,,,
6893,CA-2023-164756,18/09/2023,22/09/2023,Standard Class,SS-20140,Corporate,31907,OFF-PA-10003848,25,,,
6894,CA-2023-164756,18/09/2023,22/09/2023,Standard Class,SS-20140,Corporate,31907,FUR-FU-10002963,20,,,
6895,CA-2023-164756,18/09/2023,22/09/2023,Standard Class,SS-20140,Corporate,31907,TEC-PH-10002447,411,,,
6896,CA-2023-164756,18/09/2023,22/09/2023,Standard Class,SS-20140,Corporate,31907,OFF-SU-10004261,34,,,
6897,CA-2023-164756,18/09/2023,22/09/2023,Standard Class,SS-20140,Corporate,31907,OFF-PA-10003228,244,,,
6898,CA-2023-122028,18/08/2023,25/08/2023,Standard Class,CK-12205,Consumer,44107,OFF-BI-10004817,10,,,
6899,US-2021-165512,24/05/2021,26/05/2021,Second Class,VS-21820,Consumer,60540,FUR-CH-10002880,602,,,
6900,US-2021-165512,24/05/2021,26/05/2021,Second Class,VS-21820,Consumer,60540,OFF-BI-10001249,7,,,
6901,CA-2021-140557,7/9/2021,11/9/2021,Standard Class,TN-21040,Home Office,10009,TEC-AC-10002402,559,,,
6902,US-2023-135013,24/07/2023,24/07/2023,Same Day,HR-14830,Corporate,92646,TEC-CO-10001449,2399,,,
6903,CA-2023-111220,2/9/2023,8/9/2023,Standard Class,JS-15595,Corporate,60653,OFF-FA-10002280,16,4,0,
6904,CA-2023-111220,2/9/2023,8/9/2023,Standard Class,JS-15595,Corporate,60653,OFF-AP-10003278,5,,,
6905,CA-2023-111220,2/9/2023,8/9/2023,Standard Class,JS-15595,Corporate,60653,OFF-ST-10003994,235,,,
6906,US-2023-149006,6/12/2023,8/12/2023,Second Class,BN-11470,Corporate,94513,OFF-ST-10003221,10,,,
6907,CA-2023-149468,20/05/2023,20/05/2023,Same Day,AR-10405,Corporate,48183,OFF-BI-10002225,41,,,
6908,CA-2022-140249,27/09/2022,3/10/2022,Standard Class,SW-20455,Consumer,98103,TEC-PH-10002584,1001,,,
6909,US-2023-135503,10/12/2023,15/12/2023,Standard Class,JE-16165,Corporate,29406,FUR-FU-10002364,14,,,
6910,CA-2020-126277,13/09/2020,18/09/2020,Second Class,LH-16900,Consumer,43229,OFF-BI-10004022,2,,,
6911,US-2023-115301,29/07/2023,2/8/2023,Standard Class,VG-21790,Consumer,98103,FUR-BO-10004709,115,,,
6912,CA-2023-168942,1/8/2023,5/8/2023,Second Class,EM-13960,Consumer,94109,OFF-ST-10004340,186,,,
6913,US-2023-128398,2/5/2023,5/5/2023,Second Class,EM-13825,Corporate,90049,TEC-AC-10001714,159,,,
6914,CA-2021-104115,12/6/2021,16/06/2021,Standard Class,JH-15910,Consumer,33407,TEC-PH-10002844,55,,,
6915,CA-2020-142510,22/12/2020,29/12/2020,Standard Class,NP-18700,Consumer,60623,OFF-ST-10000585,132,,,
6916,CA-2020-142510,22/12/2020,29/12/2020,Standard Class,NP-18700,Consumer,60623,OFF-BI-10002824,17,,,
6917,CA-2020-142510,22/12/2020,29/12/2020,Standard Class,NP-18700,Consumer,60623,OFF-PA-10001289,124,,,
6918,CA-2020-124247,16/12/2020,21/12/2020,Standard Class,SH-20635,Corporate,95823,FUR-CH-10001854,1403,,,
6919,CA-2022-105473,16/04/2022,18/04/2022,Second Class,BM-11785,Consumer,98115,OFF-SU-10003567,28,,,
6920,CA-2021-102806,21/05/2021,28/05/2021,Standard Class,HG-14965,Corporate,19143,OFF-BI-10001597,24,,,
6921,CA-2023-121706,26/02/2023,2/3/2023,Standard Class,BM-11140,Consumer,93101,OFF-AP-10003287,356,,,
6922,CA-2023-109211,4/4/2023,10/4/2023,Standard Class,PS-19045,Home Office,10011,OFF-EN-10001532,16,,,
6923,CA-2021-134257,16/03/2021,19/03/2021,Second Class,MS-17710,Consumer,36830,OFF-LA-10003930,491,,,
6924,CA-2021-134257,16/03/2021,19/03/2021,Second Class,MS-17710,Consumer,36830,OFF-EN-10003845,7,,,
6925,CA-2021-137925,30/11/2021,4/12/2021,Standard Class,JL-15235,Consumer,10035,OFF-PA-10002659,23,,,
6926,CA-2021-137925,30/11/2021,4/12/2021,Standard Class,JL-15235,Consumer,10035,FUR-BO-10001608,681,,,
6927,CA-2022-140046,28/07/2022,3/8/2022,Standard Class,KM-16660,Consumer,90032,OFF-LA-10000305,18,,,
6928,CA-2022-140382,23/06/2022,25/06/2022,Second Class,RD-19900,Consumer,94109,OFF-ST-10003638,93,,,
6929,CA-2022-140382,23/06/2022,25/06/2022,Second Class,RD-19900,Consumer,94109,OFF-LA-10001934,21,,,
6930,CA-2022-140382,23/06/2022,25/06/2022,Second Class,RD-19900,Consumer,94109,TEC-PH-10003012,862,,,
6931,CA-2022-140382,23/06/2022,25/06/2022,Second Class,RD-19900,Consumer,94109,OFF-PA-10001019,19,,,
6932,CA-2020-164182,14/07/2020,18/07/2020,Standard Class,ST-20530,Consumer,19140,TEC-PH-10002070,13,,,
6933,CA-2020-164182,14/07/2020,18/07/2020,Standard Class,ST-20530,Consumer,19140,TEC-PH-10002583,23,,,
6934,CA-2020-164182,14/07/2020,18/07/2020,Standard Class,ST-20530,Consumer,19140,FUR-FU-10001057,31,,,
6935,CA-2020-164182,14/07/2020,18/07/2020,Standard Class,ST-20530,Consumer,19140,OFF-AR-10001044,41,,,
6936,CA-2023-137365,30/11/2023,3/12/2023,Second Class,BP-11095,Corporate,79907,TEC-AC-10001767,95,,,
6937,CA-2022-129847,2/9/2022,4/9/2022,First Class,TA-21385,Home Office,60653,FUR-FU-10000277,84,,,
6938,CA-2020-126963,15/06/2020,15/06/2020,Same Day,PS-18760,Consumer,79907,OFF-PA-10001952,36,,,
6939,CA-2022-125094,5/11/2022,9/11/2022,Standard Class,NP-18700,Consumer,98105,TEC-AC-10004420,479,,,
6940,CA-2023-107132,26/06/2023,30/06/2023,Standard Class,SC-20260,Corporate,10009,OFF-BI-10001071,102,,,
6941,CA-2023-107132,26/06/2023,30/06/2023,Standard Class,SC-20260,Corporate,10009,OFF-SU-10002503,28,,,
6942,CA-2023-107132,26/06/2023,30/06/2023,Standard Class,SC-20260,Corporate,10009,OFF-ST-10001490,713,,,
6943,CA-2023-107132,26/06/2023,30/06/2023,Standard Class,SC-20260,Corporate,10009,OFF-PA-10003790,68,,,
6944,CA-2021-139248,25/07/2021,30/07/2021,Standard Class,RD-19930,Consumer,90032,TEC-PH-10004094,623,,,
6945,CA-2020-148369,23/09/2020,27/09/2020,Standard Class,TH-21115,Corporate,19711,OFF-BI-10004876,11,,,
6946,CA-2022-106243,30/09/2022,4/10/2022,Standard Class,GM-14680,Consumer,10011,FUR-BO-10003034,523,,,
6947,CA-2021-126466,9/11/2021,13/11/2021,Standard Class,JO-15550,Home Office,95661,OFF-FA-10000490,2,,,
6948,CA-2021-130365,25/04/2021,29/04/2021,Standard Class,ZC-21910,Consumer,60505,OFF-ST-10002574,221,,,
6949,CA-2021-130365,25/04/2021,29/04/2021,Standard Class,ZC-21910,Consumer,60505,FUR-CH-10003535,128,,,
6950,CA-2023-143021,19/11/2023,19/11/2023,Same Day,AP-10720,Home Office,10011,OFF-BI-10001628,58,,,
6951,CA-2023-143021,19/11/2023,19/11/2023,Same Day,AP-10720,Home Office,10011,FUR-TA-10001676,79,,,
6952,CA-2021-161767,20/11/2021,24/11/2021,Standard Class,GK-14620,Corporate,75217,TEC-MA-10002790,479,,,
6953,CA-2021-129917,2/10/2021,3/10/2021,First Class,HM-14980,Consumer,90008,OFF-BI-10001757,11,,,
6954,CA-2021-129917,2/10/2021,3/10/2021,First Class,HM-14980,Consumer,90008,OFF-BI-10004828,53,,,
6955,CA-2021-129917,2/10/2021,3/10/2021,First Class,HM-14980,Consumer,90008,TEC-PH-10000369,503,,,
6956,CA-2021-115420,25/04/2021,2/5/2021,Standard Class,LS-16945,Corporate,90004,OFF-EN-10003862,21,,,
6957,CA-2022-157588,14/07/2022,19/07/2022,Standard Class,AR-10570,Consumer,31907,OFF-BI-10003963,36,,,
6958,CA-2022-157588,14/07/2022,19/07/2022,Standard Class,AR-10570,Consumer,31907,FUR-FU-10004848,51,,,
6959,CA-2021-167255,27/09/2021,29/09/2021,Second Class,RH-19510,Home Office,94110,OFF-ST-10001328,15,,,
6960,CA-2021-167255,27/09/2021,29/09/2021,Second Class,RH-19510,Home Office,94110,OFF-PA-10002377,146,,,
6961,CA-2021-167255,27/09/2021,29/09/2021,Second Class,RH-19510,Home Office,94110,OFF-PA-10003441,12,,,
6962,CA-2023-162096,10/11/2023,10/11/2023,Same Day,TB-21190,Home Office,92503,OFF-AR-10002221,7,,,
6963,CA-2022-157161,16/07/2022,20/07/2022,Second Class,JD-15895,Corporate,29203,OFF-EN-10001509,10,,,
6964,CA-2022-157161,16/07/2022,20/07/2022,Second Class,JD-15895,Corporate,29203,OFF-AR-10003338,22,,,
6965,CA-2022-157161,16/07/2022,20/07/2022,Second Class,JD-15895,Corporate,29203,OFF-BI-10004728,24,,,
6966,CA-2022-157161,16/07/2022,20/07/2022,Second Class,JD-15895,Corporate,29203,TEC-AC-10000358,75,,,
6967,CA-2022-157161,16/07/2022,20/07/2022,Second Class,JD-15895,Corporate,29203,OFF-BI-10002764,6,,,
6968,CA-2022-157161,16/07/2022,20/07/2022,Second Class,JD-15895,Corporate,29203,OFF-PA-10001461,60,,,
6969,CA-2021-110765,16/10/2021,20/10/2021,Second Class,MP-17965,Corporate,10011,TEC-PH-10004165,824,,,
6970,CA-2022-163937,10/1/2022,13/01/2022,Second Class,JB-16000,Consumer,98632,FUR-FU-10000010,24,,,
6971,CA-2023-153822,19/09/2023,25/09/2023,Standard Class,AB-10105,Consumer,85023,OFF-ST-10000321,12,,,
6972,CA-2023-153822,19/09/2023,25/09/2023,Standard Class,AB-10105,Consumer,85023,TEC-AC-10000109,89,,,
6973,CA-2023-153822,19/09/2023,25/09/2023,Standard Class,AB-10105,Consumer,85023,TEC-PH-10002415,471,,,
6974,CA-2023-153822,19/09/2023,25/09/2023,Standard Class,AB-10105,Consumer,85023,OFF-BI-10001460,18,,,
6975,CA-2023-146185,15/09/2023,19/09/2023,Standard Class,CC-12145,Consumer,77095,OFF-AR-10002987,31,,,
6976,CA-2021-112144,28/06/2021,2/7/2021,Standard Class,CY-12745,Corporate,85234,OFF-LA-10000443,5,,,
6977,CA-2021-112144,28/06/2021,2/7/2021,Standard Class,CY-12745,Corporate,85234,FUR-FU-10004306,621,,,
6978,US-2022-119298,25/11/2022,28/11/2022,First Class,EP-13915,Consumer,72401,TEC-PH-10002564,59,,,
6979,CA-2023-155159,25/11/2023,29/11/2023,Second Class,DL-13315,Consumer,30318,OFF-PA-10003724,48,,,
6980,CA-2023-149076,14/01/2023,19/01/2023,Standard Class,SO-20335,Consumer,90036,OFF-PA-10000483,154,,,
6981,CA-2020-146990,7/11/2020,8/11/2020,First Class,BP-11095,Corporate,10024,OFF-FA-10000611,5,,,
6982,CA-2020-146990,7/11/2020,8/11/2020,First Class,BP-11095,Corporate,10024,OFF-PA-10000246,30,,,
6983,CA-2022-116526,1/9/2022,5/9/2022,Standard Class,JA-15970,Consumer,48227,OFF-BI-10004728,24,,,
6984,CA-2022-116526,1/9/2022,5/9/2022,Standard Class,JA-15970,Consumer,48227,TEC-PH-10002365,8,,,
6985,CA-2022-116526,1/9/2022,5/9/2022,Standard Class,JA-15970,Consumer,48227,OFF-AP-10002457,376,,,
6986,CA-2022-116526,1/9/2022,5/9/2022,Standard Class,JA-15970,Consumer,48227,OFF-BI-10000320,29,,,
6987,CA-2022-116526,1/9/2022,5/9/2022,Standard Class,JA-15970,Consumer,48227,OFF-AR-10004999,11,,,
6988,CA-2022-116526,1/9/2022,5/9/2022,Standard Class,JA-15970,Consumer,48227,OFF-BI-10001116,26,,,
6989,CA-2023-158561,11/11/2023,16/11/2023,Second Class,BB-11545,Corporate,33311,OFF-AP-10002651,1158,,,
6990,CA-2023-165099,11/12/2023,13/12/2023,First Class,DK-13375,Consumer,79605,OFF-AP-10001634,1,,,
6991,CA-2021-109386,8/11/2021,13/11/2021,Second Class,RH-19600,Consumer,23666,OFF-AP-10003266,44,,,
6992,CA-2021-109386,8/11/2021,13/11/2021,Second Class,RH-19600,Consumer,23666,TEC-PH-10002890,226,,,
6993,CA-2021-109386,8/11/2021,13/11/2021,Second Class,RH-19600,Consumer,23666,FUR-FU-10000308,186,,,
6994,CA-2021-109386,8/11/2021,13/11/2021,Second Class,RH-19600,Consumer,23666,OFF-AR-10000380,265,,,
6995,CA-2021-109386,8/11/2021,13/11/2021,Second Class,RH-19600,Consumer,23666,OFF-AR-10000122,27,,,
6996,CA-2021-166800,19/11/2021,26/11/2021,Standard Class,AG-10300,Corporate,89115,OFF-AP-10004868,31,,,
6997,CA-2023-117443,23/12/2023,25/12/2023,Second Class,JB-15400,Corporate,61107,OFF-BI-10004002,13,,,
6998,CA-2023-117443,23/12/2023,25/12/2023,Second Class,JB-15400,Corporate,61107,OFF-PA-10004475,175,,,
6999,US-2022-134369,16/09/2022,22/09/2022,Standard Class,BC-11125,Home Office,92677,OFF-PA-10002195,12,,,
7000,CA-2023-123687,26/05/2023,29/05/2023,First Class,KC-16675,Corporate,40214,OFF-AP-10002670,208,,,
7001,CA-2023-123687,26/05/2023,29/05/2023,First Class,KC-16675,Corporate,40214,OFF-SU-10004498,25,,,
7002,CA-2021-104871,30/03/2021,3/4/2021,Standard Class,DR-12940,Home Office,61761,FUR-CH-10003298,366,,,
7003,CA-2020-133158,19/08/2020,21/08/2020,Second Class,DW-13195,Corporate,90045,FUR-FU-10000723,289,,,
7004,CA-2020-133158,19/08/2020,21/08/2020,Second Class,DW-13195,Corporate,90045,OFF-BI-10000632,69,,,
7005,CA-2020-126333,23/12/2020,28/12/2020,Standard Class,ME-18010,Corporate,77642,OFF-PA-10000223,5,,,
7006,CA-2021-141740,1/11/2021,5/11/2021,Standard Class,JF-15490,Consumer,10009,FUR-CH-10001545,205,,,
7007,CA-2020-119466,15/12/2020,21/12/2020,Standard Class,SP-20860,Corporate,60623,FUR-FU-10001546,8,,,
7008,CA-2021-154823,21/08/2021,25/08/2021,Standard Class,KN-16390,Corporate,45503,OFF-BI-10001098,12,,,
7009,CA-2021-154823,21/08/2021,25/08/2021,Standard Class,KN-16390,Corporate,45503,FUR-CH-10003379,598,,,
7010,CA-2021-154823,21/08/2021,25/08/2021,Standard Class,KN-16390,Corporate,45503,FUR-FU-10000193,25,,,
7011,US-2020-135881,23/05/2020,27/05/2020,Standard Class,GT-14710,Consumer,10035,OFF-BI-10000829,17,,,
7012,US-2020-135881,23/05/2020,27/05/2020,Standard Class,GT-14710,Consumer,10035,OFF-SU-10003002,5,,,
7013,US-2020-135881,23/05/2020,27/05/2020,Standard Class,GT-14710,Consumer,10035,OFF-AP-10002118,208,,,
7014,CA-2023-141201,9/12/2023,11/12/2023,Second Class,DB-12910,Home Office,93905,FUR-BO-10001519,148,,,
7015,CA-2020-114790,11/3/2020,13/03/2020,Second Class,FM-14215,Corporate,40475,OFF-AP-10002578,146,,,
7016,CA-2020-114790,11/3/2020,13/03/2020,Second Class,FM-14215,Corporate,40475,TEC-AC-10000710,32,,,
7017,CA-2020-114790,11/3/2020,13/03/2020,Second Class,FM-14215,Corporate,40475,TEC-PH-10000984,587,,,
7018,CA-2020-114790,11/3/2020,13/03/2020,Second Class,FM-14215,Corporate,40475,OFF-PA-10000213,14,,,
7019,US-2022-154256,23/06/2022,27/06/2022,Second Class,SM-20005,Consumer,10035,OFF-LA-10003720,25,,,
7020,CA-2020-124737,23/08/2020,27/08/2020,Standard Class,AP-10915,Consumer,80219,OFF-PA-10001837,15,,,
7021,CA-2020-124737,23/08/2020,27/08/2020,Standard Class,AP-10915,Consumer,80219,OFF-SU-10004661,6,,,
7022,CA-2020-124737,23/08/2020,27/08/2020,Standard Class,AP-10915,Consumer,80219,FUR-FU-10003274,4,,,
7023,CA-2020-124737,23/08/2020,27/08/2020,Standard Class,AP-10915,Consumer,80219,TEC-PH-10000149,143,,,
7024,CA-2020-124737,23/08/2020,27/08/2020,Standard Class,AP-10915,Consumer,80219,OFF-PA-10000019,31,,,
7025,CA-2020-124737,23/08/2020,27/08/2020,Standard Class,AP-10915,Consumer,80219,OFF-PA-10001125,223,,,
7026,US-2023-101840,6/2/2023,12/2/2023,Standard Class,SP-20545,Corporate,10024,TEC-PH-10002538,227,,,
7027,US-2023-101840,6/2/2023,12/2/2023,Standard Class,SP-20545,Corporate,10024,OFF-BI-10000279,46,,,
7028,CA-2023-131653,29/01/2023,5/2/2023,Standard Class,RD-19585,Consumer,10011,OFF-LA-10001045,5,,,
7029,US-2022-157840,20/12/2022,23/12/2022,Second Class,MC-17575,Consumer,68025,OFF-PA-10003673,33,,,
7030,CA-2022-145548,11/11/2022,16/11/2022,Standard Class,EB-13750,Corporate,10011,OFF-ST-10002562,28,,,
7031,CA-2022-145548,11/11/2022,16/11/2022,Standard Class,EB-13750,Corporate,10011,TEC-AC-10002305,36,2,0,6
7032,CA-2022-145548,11/11/2022,16/11/2022,Standard Class,EB-13750,Corporate,10011,OFF-AR-10003373,92,,,
7033,CA-2022-145548,11/11/2022,16/11/2022,Standard Class,EB-13750,Corporate,10011,FUR-CH-10003774,245,,,
7034,CA-2022-145548,11/11/2022,16/11/2022,Standard Class,EB-13750,Corporate,10011,OFF-BI-10001510,55,,,
7035,CA-2022-145548,11/11/2022,16/11/2022,Standard Class,EB-13750,Corporate,10011,OFF-BI-10004236,35,,,
7036,CA-2023-119494,9/11/2023,13/11/2023,Standard Class,JE-15610,Corporate,92105,FUR-CH-10004675,523,,,
7037,CA-2020-124618,2/5/2020,4/5/2020,Second Class,CS-11860,Consumer,33801,TEC-CO-10004202,479,,,
7038,CA-2023-161970,22/09/2023,27/09/2023,Standard Class,PB-19105,Consumer,30080,OFF-PA-10004255,12,,,
7039,CA-2023-161970,22/09/2023,27/09/2023,Standard Class,PB-19105,Consumer,30080,OFF-AR-10003896,17,,,
7040,CA-2023-103443,17/12/2023,23/12/2023,Standard Class,AT-10735,Consumer,10009,OFF-ST-10002276,166,,,
7041,CA-2023-103443,17/12/2023,23/12/2023,Standard Class,AT-10735,Consumer,10009,OFF-BI-10001617,24,,,
7042,CA-2023-103443,17/12/2023,23/12/2023,Standard Class,AT-10735,Consumer,10009,FUR-FU-10000308,124,,,
7043,US-2023-165358,18/07/2023,23/07/2023,Standard Class,SV-20365,Consumer,19134,TEC-CO-10001943,599,,,
7044,US-2023-165358,18/07/2023,23/07/2023,Standard Class,SV-20365,Consumer,19134,FUR-CH-10002647,198,,,
7045,US-2023-165358,18/07/2023,23/07/2023,Standard Class,SV-20365,Consumer,19134,OFF-SU-10004768,9,,,
7046,CA-2022-160136,3/11/2022,9/11/2022,Standard Class,PJ-18835,Corporate,75217,OFF-PA-10002160,9,,,
